parent,name,displayName,description,synonyms,relatedTerms,references,tags,reviewers,owner,status
text2sql.LinelistPrep,VaccinationForHepBStarted,VaccinationForHepBStarted,"Indicates whether a client has been started on Hepatitis B vaccination, categories are Yes, No",,,,,,,Approved
text2sql.LinelistPrep,VaccinationForHepCStarted,VaccinationForHepCStarted,"Indicates whether a client has been started on Hepatitis C vaccination, categories are Yes, No",,,,,,,Approved
text2sql.LinelistPrep,VisitDate,VisitDate,"Date that the client is supposed to come back to the facility for Prep the facility, format(yyyy-mm-dd)",,,,,,,Approved
text2sql.LinelistPrep,VisitID,VisitID,,,,,,,,Approved
text2sql.LinelistPrep,Weight,Weight,The Weight value for a client during the Visit,,,,,,,Approved
,LinelistPrepAssessments,LinelistPrepAssessments,"A client level line list containing information on all clients screened for  PreP . Use this table for questions regarding for screening, eligible , enrollment into prep. If  Prep Enrollment date is not NULL, then the client was enrolled on PreP.  Examples queries include 1.What is the proportion of screened for Prep patients per county 2.What proportion of the eligible patients were started on Prep 3.What numbers of patients have seroconverted in the last 5 years

Example Query
Question: What proportion of the eligible patients were started on Prep by county
SQL Query:
SELECT 
    County, 
    COUNT(*) AS total_patients,
    SUM(CASE WHEN ScreenedPrep = 1 THEN 1 ELSE 0 END) AS total_screened,
    SUM(CASE WHEN ScreenedPrep = 1 AND EligiblePrep = 1 THEN 1 ELSE 0 END) AS total_eligible,
    SUM(CASE WHEN ScreenedPrep = 1 AND EligiblePrep = 1 AND PrepEnrollmentDate IS NOT NULL THEN 1 ELSE 0 END) AS total_started,
    (SUM(CASE WHEN ScreenedPrep = 1 AND EligiblePrep = 1 THEN 1 ELSE 0 END) * 1.0 / NULLIF(SUM(CASE WHEN ScreenedPrep = 1 THEN 1 ELSE 0 END), 0)) * 100 AS proportion_eligible_of_screened,
    (SUM(CASE WHEN ScreenedPrep = 1 AND EligiblePrep = 1 AND PrepEnrollmentDate IS NOT NULL THEN 1 ELSE 0 END) * 1.0 / NULLIF(SUM(CASE WHEN ScreenedPrep = 1 AND EligiblePrep = 1 THEN 1 ELSE 0 END), 0)) * 100 AS proportion_started_of_eligible
FROM 
   LinelistPrepAssessments
GROUP BY 
    County;",,,,,,user;benedette.otieno,Approved
text2sql.LinelistPrepAssessments,AgeGroup,AgeGroup,"A 4 year age band from 1 to 64 years: Categories include 15 to 19, 65+, 60 to 64,55 to 59, 20 to 24, 50 to 54, 25 to 29, 30 to 34, 40 to 44, 45 to 49, 35 to 39",,,,,,,Approved
text2sql.LinelistPrepAssessments,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.LinelistPrepAssessments,AsofDate,AsofDate,"End of the reporting month, format (yyyy-mm-dd)",,,,,,,Approved
text2sql.LinelistPrepAssessments,AssessmentMonth,AssessmentMonth,Month when the client was assessed for enrollment into PrEP,,,,,,,Approved
text2sql.LinelistPrepAssessments,AssessmentYear,AssessmentYear,Year when the client was assessed for enrollment into PrEP,,,,,,,Approved
text2sql.LinelistPrepAssessments,County,County,The County where the facility is located,,,,,,,Approved
text2sql.LinelistPrepAssessments,EligiblePrep,EligiblePrep,Boolean value for if the client is eligible to be enrolled in PrEP based on the risk category,,,,,,,Approved
text2sql.LinelistPrepAssessments,ExitDate,ExitDate,Date when the client exited the PreP program,,,,,,,Approved
text2sql.LinelistPrepAssessments,ExitReason,ExitReason,Indicates reason why a client exited the PreP program or stopped taking Prep,,,,,,,Approved
text2sql.LinelistPrepAssessments,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.LinelistPrepAssessments,Gender,Gender,"The gender of the client; categories Male, Female",,,,,,,Approved
text2sql.LinelistPrepAssessments,LatestHIVRiskCategory,LatestHIVRiskCategory,"Last recorded Risk category from the HTS machine learning model. The categories include Very High, High , Moderate  and Low",,,,,,user;benedette.otieno,Approved
text2sql.LinelistPrepAssessments,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.LinelistPrepAssessments,MFLCode,MFLCode,Master facility code as asigned in the KHMFL,,,,,,,Approved
text2sql.LinelistPrepAssessments,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.LinelistPrepAssessments,PatientPKHash,PatientPKHash,Hashed valued of unique client ID in specific facility,,,,,,,Approved
text2sql.LinelistPrepAssessments,PrepEnrollmentDate,PrepEnrollmentDate,"Date when a client was enrolled/Started to prep (format,  ""yyyy-mm-dd). When the date is available indicates client was entolled into Prep",,,,,,,Approved
text2sql.LinelistPrepAssessments,ScreenedPrep,ScreenedPrep,"Boolean value for if client was screened for enrollment into PrEP. ",,,,,,,Approved
text2sql.LinelistPrepAssessments,SubCounty,SubCounty,The Sub County where the facility is located,,,,,,,Approved
text2sql.LinelistPrepAssessments,TurnedPositive,TurnedPositive,Boolean values that Indicates whether a client Turned Positive/ Seroconverted,,,,,,,Approved
,Linelist_FACTART,Linelist_FACTART,"A client-level linelist that contains comprehensive data on all clients who have ever received treatment for HIV/AIDS. The dataset contains clients outcome and other clinical Indicators as at the end of month of the latest reporting month (the date is contained in the dataset).  Do not query this DB on quetions related to HIV testing, HEI , PNS. 
  To calculate unsuppression or non-suppression rate, Numerator is valid vl(HasValidVL)and unsuppressed(Validvlsup=0) and the denominator is valid vl (HasValidvl=1).
To calculate suppression rate, Numerator is valid suppressed(Validvlsup=1) and the denominator is valid vl (HasValidvl=1).""
To calculate IIT rate , Numerator is (ARTOutcomeDescription = Loss to follow up)  and the denominator is (ARTOutcomeDescription= loss to follow up and Active).
The key difference is that the ""Differentiated Care"" column refers to a model of multi-month dispensing, whereas ""ONMMD"" specifically denotes multi-month dispensing itself.
When creating SQL queries involving 'txcurr' or its synonymous terms ('active patients on treatment' or 'current on ART'), always apply a filter to select records with IsTxcurr = 1. This ensures that the query results only include patients who are currently receiving treatment.

Some of the questions to be asked from this table; 
1. How many active clients have unsuppressed viral load in Nairobi County?""
2. ""What is the vl suppression rate by county""
3. ""What is the txcurr by county""
4. ""among active patients on treatment, how many clients were screened for depression, calculate proportions by county.?""
5. ""Among patients who started ART less than 3 months ago, what proportion have Advanced HIV Disease(AHD)""? hint numerator is AHD = 1, denominator is all, where StartARTDate and current date is less tha 3 months. calculate proportion
6. Number of txcurr clients eligible for VL? hint ; numerator Eligible4VL=1 denominator is all where txcurr=1
7. ""What is the proportion of txcurr who were screened for Hypertensive in the last visit? 
8. ""What proportion of TxCurr,  have hypertension"", 
9. ""What proportion of TxCurr patients a) Have Diabeted b)Have diabetes contolled""
10. ""what proportion of txcurr patients,have not been verified by County""
11. ""What is the proportion of txcurr are on  DTG based regimen by age categories.""



You can be asked to calculate proportions;
Example 1 : If a user asks, ""What is unsuppression rate by county"", your system should generate a SQL query like: SELECT County, COUNT(*) AS TotalPatientsWithValidVL, COUNT(CASE WHEN HighViremia = 1 THEN 1 END) AS UnsuppressedPatients, COUNT(CASE WHEN HighViremia = 1 THEN 1 END) * 100.0 / COUNT(*) AS UnsuppressionRate FROM Linelist_FACTART WHERE ISTxCurr = 1 AND HasValidVL = 1 GROUP BY County;
 Example 2: Verified and CURRENT ON ART  as at June 2024 
SQL query like:SELECT COUNT(*) AS TotalVerifiedAndCurrentOnART
FROM Linelist_FACTART
WHERE Nupi IS NOT NULL
AND ISTxCurr = 1
AND EndofMonthDate = '2024-06-30';

",,,,,,user;admin,Approved
text2sql.Linelist_FACTART,AHD,AHD,Indicates whether the client has Advance HIV disease (AHD),,,,,,,Approved
text2sql.Linelist_FACTART,ARTOutcomeDescription,ARTOutcomeDescription,"Current Status/Outcomes of the client at  end of month of the latest reporting month; Categories include Active, Dead,Transferred Out, Loss to follow up, New Patient, Undocumented Loss, Others",,,,,,user;benedette.otieno,Approved
text2sql.Linelist_FACTART,AgeAtARTStart,AgeAtARTStart,Age of client at start of ART,,,,,,,Approved
text2sql.Linelist_FACTART,AgeAtEnrol,AgeAtEnrol,Age of client as of registration at CCC,,,,,,,Approved
text2sql.Linelist_FACTART,AgeGroup,AgeGroup,"A 4 year age band from 1 to 64 years: Categories include Under 1, 01 to 04, 10 to 14, 05 to 09, 15 to 19, 65+, 60 to 64,55 to 59, 20 to 24, 50 to 54, 25 to 29, 30 to 34, 40 to 44, 45 to 49, 35 to 39",,,,,,,Approved
text2sql.Linelist_FACTART,AgencyName,AgencyName,The funding body,,,,,,,Approved
text2sql.Linelist_FACTART,AppointmentsCategory,AppointmentsCategory,"Time between last visit and Next Appointment grouped into categories.Indicates the appointment categoy/TCA category of the  client . Categories include <3 Months, <3-5 Months, >6+ Months, Unclassified",,,,,,,Approved
text2sql.Linelist_FACTART,AsofDate,AsofDate,The end of month of the latest reporting month,,,,,,,Approved
text2sql.Linelist_FACTART,Breastfeeding,Breastfeeding,Indicates Breastfeeding status of the client as at the endof reporting period,,,,,,,Approved
text2sql.Linelist_FACTART,ClientType,ClientType,"This is the type of client as captured in the facility e.g. New Patient, Transfer In etc",,,,,,,Approved
text2sql.Linelist_FACTART,County,County,The County where the facility is located,,,,,,,Approved
text2sql.Linelist_FACTART,CurrentRegimen,CurrentRegimen,"Regimen recorded from the latest visit.   If the regimen contains DTG then the client is on optimized regimen. TLD = TDF+3TC+DTG, TLE = TDF+3TC+EFV ",,,,,,user;benedette.otieno,Approved
text2sql.Linelist_FACTART,CurrentRegimenline,CurrentRegimenline,"Regimenline recorded from the latest visit, categories include First line, Second line , Third line",,,,,,,Approved
text2sql.Linelist_FACTART,DOB,DOB,"Date of birth of client , format (yyyy-mm-dd)",,,,,,,Approved
text2sql.Linelist_FACTART,DifferentiatedCare,DifferentiatedCare,"Category of DSD model (also referred to as Multi month dispensing Models) a client is on, categories are Standard Care, Fast Track, Facility ART distribution Group, Community ART Distribution peer led, Community ART Distribution HCW Led",,,,,,,Approved
text2sql.Linelist_FACTART,Eligible4VL,Eligible4VL,Boolean value for if client is eligible for Viral load.,,,,,,,Approved
text2sql.Linelist_FACTART,EligibleCD4,EligibleCD5,Indicates whether client is eligible to get a CD4 count test based on the guidelines,,,,,,,Approved
text2sql.Linelist_FACTART,EndofMonthDate,EndofMonthDate,"End of month reporting date. Use this date to filter when asked queries like txcurr as at June, or txcurr as at July etc",,,,,,,Approved
text2sql.Linelist_FACTART,FacilityName,FacilityName,The facility name as entered in KHMFL,,,,,,,Approved
text2sql.Linelist_FACTART,FirstDiabetesRecordedDate,FirstDiabetesRecordedDate,"The first date the client was reported to be diabetic, format (yyyy-mm-dd)",,,,,,,Approved
text2sql.Linelist_FACTART,FirstHypertensionRecoredeDate,FirstHypertensionRecoredeDate,"The first date the client was reported to be hypertensive, format (yyyy-mm-dd)",,,,,,,Approved
text2sql.Linelist_FACTART,Gender,Gender,Sex of the patient,,,,,,,Approved
text2sql.Linelist_FACTART,HasDiabetes,HasDiabetes,Status is the client has diabetes,,,,,,,Approved
text2sql.Linelist_FACTART,HasDyslipidemia,HasDyslipidemia,Boolean value indicating whether a client has Dyslipidemia,,,,,,,Approved
text2sql.Linelist_FACTART,HasHasDiabetes,HasHasDiabetes,Indicates whether the client is diabetic,,,,,,,Approved
text2sql.Linelist_FACTART,HasHypertension,HasHypertension,Indicates whether the client is hypertensive,,,,,,,Approved
text2sql.Linelist_FACTART,HasMentalIllness,HasMentalIllness,Boolean value for if a client has Mental Illness,,,,,,,Approved
text2sql.Linelist_FACTART,HasValidVL,HasValidVL,Boolean value for if client has a valid VL,,,,,,,Approved
text2sql.Linelist_FACTART,HighViremia,HighViremia,Boolean value to indicate if client's valid viral load is unsuppressed of has High Viremia(>= 200) copies per ML,,,,,,,Approved
text2sql.Linelist_FACTART,ISTxCurr,ISTxCurr,Indication whether the patients are on TxCurr or not 1= True 0 = False,,,,,,,Approved
text2sql.Linelist_FACTART,IsDiabeticAndDiabetesControlledAtLastTest,IsDiabeticAndDiabetesControlledAtLastTest,Indicates whether the client is diabetic and diabetes was controlled in the latest diabetes test,,,,,,,Approved
text2sql.Linelist_FACTART,IsDiabeticAndScreenedDiabetes,IsDiabeticAndScreenedDiabetes,Indicates whether the client is diabetic and was screened for diabetes in the latest diabetes test,,,,,,,Approved
text2sql.Linelist_FACTART,IsHyperTensiveAndBPControlledAtLastVisit,IsHyperTensiveAndBPControlledAtLastVisit,Indicates whether the client is hypertensive and BP was controlled in the last visit,,,,,,,Approved
text2sql.Linelist_FACTART,IsHyperTensiveAndScreenedBPLastVisit,IsHyperTensiveAndScreenedBPLastVisit,Indicates whether the client is hypertensive and was screened for BP in the last visit,,,,,,,Approved
text2sql.Linelist_FACTART,IsRTTLast12MonthsAfter3MonthsIIT,IsRTTLast12MonthsAfter3MonthsIIT,Boolean value for if a client has Return to Care (RTT) in the last 12 months after interruption in treatment (IIT) for 3 months,,,,,,,Approved
text2sql.Linelist_FACTART,IsRTTLast12MonthsAfter3monthsIIT,IsRTTLast12MonthsAfter3monthsIIT,Boolean value for if a client has Return to Care (RTT) in the last 12 months after interruption in treatment (IIT) for 3 months,,,,,,,Approved
text2sql.Linelist_FACTART,LastCD4,LastCD5,The recoreded CD4 from the last visit of the client,,,,,,,Approved
text2sql.Linelist_FACTART,LastCD4Percentage,LastCD4Percentage,The recoreded CD4 percentage from the last visit of the client,,,,,,,Approved
text2sql.Linelist_FACTART,LastVL,LastVL,This is the most current VL for the client,,,,,,,Approved
text2sql.Linelist_FACTART,LastVLDate,LastVLDate,"Date of latest viral load result, , format(yyyy-mm-dd)",,,,,,,Approved
text2sql.Linelist_FACTART,LastVisitDate,LastVisitDate,"Date that the client last visited the facility, format(yyyy-mm-dd)",,,,,,,Approved
text2sql.Linelist_FACTART,LoadDate,LoadDate,Date when the dataset was E T L loaded,,,,,,,Approved
text2sql.Linelist_FACTART,LowViremia,LowViremia,Boolean value to indicate if client's valid viral load is  suppressed or has low viremia (<= 200) copies per ML,,,,,,,Approved
text2sql.Linelist_FACTART,MaritalStatus,MaritalStatus,Marital status of client,,,,,,,Approved
text2sql.Linelist_FACTART,NextAppointmentDate,NextAppointmentDate,The next appointment date given at last visit,,,,,,,Approved
text2sql.Linelist_FACTART,Nupi,Nupi,Hashed value of the client's allocated NUPI number.  NULL value indicates No Nupi,,,,,,,Approved
text2sql.Linelist_FACTART,PHQ_9_rating,PHQ_9_rating,"Patient Health Questionnaire (PHQ-9) is a depressive symptom scale and diagnostic tool that assesses for the presence and severity of depressive symptoms and a possible depressive disorder. Categories include Depression unlikely, Mild depression, Moderate depression, Depression unlikely",,,,,,,Approved
text2sql.Linelist_FACTART,PartnerName,PartnerName,The implementing partner mechanism,,,,,,,Approved
text2sql.Linelist_FACTART,PatientIDHash,PatientIDHash,Hashed value of the Patient CCC number,,,,,,,Approved
text2sql.Linelist_FACTART,PatientPKHash,PatientPKHash,Hashed valued of unique client ID in specific facility,,,,,,,Approved
text2sql.Linelist_FACTART,PatientSource,PatientSource,This is the clients entry point,,,,,,,Approved
text2sql.Linelist_FACTART,Pregnant,Pregnant,Indicates Pregnacy status of the client as at the end of reporting period,,,,,,,Approved
text2sql.Linelist_FACTART,PregnantARTStart,PregnantARTStart,Boolean for if the client started ART the same year that she was pregnant,,,,,,,Approved
text2sql.Linelist_FACTART,PregnantAtEnrol,PregnantAtEnrol,Boolean for if the client was registered in CCC the same year that she was pregnant,,,,,,,Approved
